Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Fulfillment Service,Variant Inventory Policy,Variant Gauge,Image Src,Image Position
to-my-badass-daughter-remember-i-love-you-personalized-poster-mal4vb7xb,,,,,,,Title,"Poster (Without Frame) / 24"""" x 36""""","PR-DAU180302HUEC-POSTER-24""""x36""""",56.95,59.95,manual,deny,untracked,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/To_My_Badass_Daughter_Remember_I_Love_You_Personalized_Poster_4.jpg?v=1773826226,4
to-my-badass-daughter-remember-i-love-you-personalized-poster-mal4vb7xb,,,,,,,Title,"Poster (Without Frame) / 32"""" x 48""""","PR-DAU180302HUEC-POSTER-32""""x48""""",66.95,74.95,manual,deny,untracked,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/To_My_Badass_Daughter_Remember_I_Love_You_Personalized_Poster_5.jpg?v=1773826225,5
to-my-badass-daughter-remember-i-love-you-personalized-poster-mal4vb7xb,,,,,,,Title,"Poster (Without Frame) / 40"""" x 60""""","PR-DAU180302HUEC-POSTER-40""""x60""""",79.95,89.95,manual,deny,untracked,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/To_My_Badass_Daughter_Remember_I_Love_You_Personalized_Poster_6.jpg?v=1773826226,6
to-my-badass-daughter-remember-i-love-you-personalized-poster-mal4vb7xb,,,,,,,Title,"Poster (With Frame) / 12"""" x 18""""","PR-DAU180302HUEC-POSTERFRAME-12""""x18""""",59.95,79.95,manual,deny,untracked,,
to-my-badass-daughter-remember-i-love-you-personalized-poster-mal4vb7xb,,,,,,,Title,"Poster (With Frame) / 16"""" x 24""""","PR-DAU180302HUEC-POSTERFRAME-16""""x24""""",99.95,119.95,manual,deny,untracked,,
to-my-badass-daughter-remember-i-love-you-personalized-poster-mal4vb7xb,,,,,,,Title,"Poster (With Frame) / 20"""" x 30""""","PR-DAU180302HUEC-POSTERFRAME-20""""x30""""",129.95,149.95,manual,deny,untracked,,
to-my-badass-daughter-remember-i-love-you-personalized-poster-mal4vb7xb,,,,,,,Title,"Poster (With Frame) / 8"""" x 12""""","PR-DAU180302HUEC-POSTERFRAME-8""""x12""""",49.95,69.95,manual,deny,untracked,,
custom-birth-flower-name-for-her-wife-daughter-sister-personalized-jewelry-box-maludo7cz,"Custom Birth Flower & Name For Her, Wife, Daughter, Sister - Personalized Jewelry Box","<p>Introduce a touch of elegance and a personal message with our Custom Birth Flower &amp; Name for Her. This Velvet Travel Jewelry Case is not only practical but sincerely personal, perfect for any woman in your life, be it your beloved wife, a cherished daughter, a loving sister, or a dear friend. Highlighting the power of resemblance and bonding, this product emphasizes the beautiful connection between the giver and the receiver, making it a meaningful gift to express your sentiments.</p>
<p><br></p>
<p>Immerse yourself in the joy of gifting with this personalized jewelry box ideally suited for special moments and milestones. Serving as an ideal present for birthdays, this one-of-a-kind accessory case also has the charm for Christmas, anniversaries, or any occasion you wish to make special. Printed with the name of your loved one and their birth flower, this jewelry box adds the perfect touch to their treasured items. Encourage a sense of gratitude and joy in gifting or owning this exquisite piece. Purchase this remarkable jewelry box today and step into a world of refined gifting.</p>
<p><br></p>
<p><strong>PRODUCT DETAILS:</strong></p>
<ul>
<li>Material:Crafted from high-quality velvet with a soft, plush texture that helps protect jewelry from scratches and damage. Finished with a smooth gold-tone zipper for secure closure and an elegant look.</li>
<li>Size: 3.9 x 3.9 x 2 inches (~ 10 x 10 x 5 cm).</li>
<li>Color Options: Light Blue, Dark Pink, Pink, Dark Green &amp; Coffee.</li>
<li>Printing: 1-sided design on the top.</li>
<li>Features:<br>+ Compact &amp; Travel-Friendly: Lightweight and easy to carry, ideal for organizing jewelry while traveling or on the go.<br>+ Smart Interior Organization: Includes 3 necklace hooks, 1 elastic pocket, 2 removable compartments, and 6 ring slots to keep pieces neatly separated.<br>+ Built-In Mirror: Comes with a mini vanity mirror for quick checks and added convenience anywhere.</li>
<li>Care Instruction: Wipe clean with a dry or slightly damp cloth.</li>
</ul>",Macorner,Jewelry Box,"['Accessories Storage', 'Birthday', 'Daughter', 'for_her', 'Friend', 'Mom', 'Quantity breaks pc', 'Velvet Travel Jewelry Case']",TRUE,Title,1 PC,PR-SGT090301PAHN-FLOWOP_Box_Color-VTJC,29.95,0.0,manual,deny,untracked,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/Custom_Birth_Flower_Name_For_Her_Wife_Daughter_Sister_Personalized_Jewelry_Box_1.jpg?v=1773818528,1
custom-birth-flower-name-for-her-wife-daughter-sister-personalized-jewelry-box-maludo7cz,,,,,,,Title,2 PCS,PR-SGT090301PAHN-FLOWOP_Box_Color-VTJC-2P,55.9,59.9,manual,deny,untracked,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/Custom_Birth_Flower_Name_For_Her_Wife_Daughter_Sister_Personalized_Jewelry_Box_2.jpg?v=1773818528,2
custom-birth-flower-name-for-her-wife-daughter-sister-personalized-jewelry-box-maludo7cz,,,,,,,Title,3 PCS,PR-SGT090301PAHN-FLOWOP_Box_Color-VTJC-3P,77.85,89.85,manual,deny,untracked,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/Custom_Birth_Flower_Name_For_Her_Wife_Daughter_Sister_Personalized_Jewelry_Box_3.jpg?v=1773818528,3
custom-birth-flower-name-for-her-wife-daughter-sister-personalized-jewelry-box-maludo7cz,,,,,,,Title,4 PCS,PR-SGT090301PAHN-FLOWOP_Box_Color-VTJC-4P,87.8,119.8,manual,deny,untracked,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/Custom_Birth_Flower_Name_For_Her_Wife_Daughter_Sister_Personalized_Jewelry_Box_4.jpg?v=1773818528,4
custom-birth-flower-name-for-her-wife-daughter-sister-personalized-jewelry-box-maludo7cz,,,,,,,Title,5 PCS,PR-SGT090301PAHN-FLOWOP_Box_Color-VTJC-5P,99.75,149.75,manual,deny,untracked,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/Custom_Birth_Flower_Name_For_Her_Wife_Daughter_Sister_Personalized_Jewelry_Box_5.jpg?v=1773818528,5
custom-birth-flower-name-for-her-wife-daughter-sister-personalized-jewelry-box-maludo7cz,,,,,,,Title,6 PCS,PR-SGT090301PAHN-FLOWOP_Box_Color-VTJC-6P,119.7,179.7,manual,deny,untracked,,
custom-pet-portrait-cup-gift-for-dog-lover-cat-lover-personalized-tumbler-cup-mayeaspsm,"Custom Pet Portrait Cup Gift For Dog Lover, Cat Lover - Personalized Tumbler Cup","<p>Celebrate the bonds and shared interests that tie you together with our Personalized Tumbler Cup, bearing a unique aesthetic, 'Captain, First Mate, Boat Name'. Impeccably designed for couples or other hobby enthusiasts who find joy and camaraderie on the open water. This tumbler cup not only serves its purpose as a practical vessel for your favorite drinks, but it also mirrors your shared passion. It's a fantastic surprise for Summer occasions or any other celebrations like birthdays, anniversaries, and even Christmas – perfect for those who adore toasting to their intimate connections.<br><br>The beauty lies in the details. You'll notice that the boat name, captain, and first mate are subtly etched on the tumbler – a silent testament to your shared interests. Enjoy a refreshing drink while basking in the warm summer sun or while relishing a peaceful moment on your boat. This unique tumbler lifts the spirit, adds a personal touch to your daily rituals, and serves as a constant reminder of your shared adventures. Don't hesitate, get one for yourself or your special someone today and let every sip stir up cherished memories!<br><br><strong>PRODUCT DETAILS:</strong></p>
<ul>
<li>Each of our Stainless Steel Tumblers is custom-hand-made of a SUS 304 body and premium material lid.</li>
<li>The only drink lid that uses the power of magnets to keep your water, beer, or favorite drink on lock.</li>
<li>A durable coat of color won’t fade, peel, or crack through extended field use and also provides additional grip.</li>
<li>The double-wall insulated tumbler with a vacuum helps your drink keep its temperature from 3 to 4 hours.</li>
<li>Capacity: 20oz</li>
<li>Dimension: Top Diameter x Bottom Diameter x Height: 8.8 x 7.2 x 17.5 (cm)</li>
<li>Package: 1 x Stainless Steel Tumbler (without straw)</li>
</ul>",Macorner,Tumbler,"['AI', 'Pet', 'Photo Inserted', 'Quantity breaks pc', 'Tumbler', 'Tumbler Cup']",TRUE,Title,1 PC,PR-PET130301PATL-TUMBLER CUP,29.95,,manual,deny,untracked,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/Custom_Pet_Portrait_Cup_Gift_For_Dog_Lover_Cat_Lover_Personalized_Tumbler_Cup_1.jpg?v=1773806522,1
custom-pet-portrait-cup-gift-for-dog-lover-cat-lover-personalized-tumbler-cup-mayeaspsm,,,,,,,Title,2 PCS,PR-PET130301PATL-TUMBLER CUP-2P,55.9,59.9,manual,deny,untracked,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/Custom_Pet_Portrait_Cup_Gift_For_Dog_Lover_Cat_Lover_Personalized_Tumbler_Cup_2.jpg?v=1773806522,2
custom-pet-portrait-cup-gift-for-dog-lover-cat-lover-personalized-tumbler-cup-mayeaspsm,,,,,,,Title,3 PCS,PR-PET130301PATL-TUMBLER CUP-3P,71.85,89.85,manual,deny,untracked,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/Macorner-Full-Photo-Guidelines.jpg?v=1776506798,3
custom-pet-portrait-cup-gift-for-dog-lover-cat-lover-personalized-tumbler-cup-mayeaspsm,,,,,,,Title,4 PCS,PR-PET130301PATL-TUMBLER CUP-4P,79.8,119.8,manual,deny,untracked,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/Custom_Pet_Portrait_Cup_Gift_For_Dog_Lover_Cat_Lover_Personalized_Tumbler_Cup_3.jpg?v=1773806611,4
custom-pet-portrait-cup-gift-for-dog-lover-cat-lover-personalized-tumbler-cup-mayeaspsm,,,,,,,Title,5 PCS,PR-PET130301PATL-TUMBLER CUP-5P,99.75,149.75,manual,deny,untracked,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/Custom_Pet_Portrait_Cup_Gift_For_Dog_Lover_Cat_Lover_Personalized_Tumbler_Cup_4.jpg?v=1773806611,5
custom-pet-portrait-cup-gift-for-dog-lover-cat-lover-personalized-tumbler-cup-mayeaspsm,,,,,,,Title,6 PCS,PR-PET130301PATL-TUMBLER CUP-6P,119.7,179.7,manual,deny,untracked,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/Custom_Pet_Portrait_Cup_Gift_For_Dog_Lover_Cat_Lover_Personalized_Tumbler_Cup_5.jpg?v=1773806611,6
custom-pet-portrait-cup-gift-for-dog-lover-cat-lover-personalized-tumbler-cup-mayeaspsm,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/Custom_Pet_Portrait_Cup_Gift_For_Dog_Lover_Cat_Lover_Personalized_Tumbler_Cup_6.jpg?v=1773806611,7
custom-pet-portrait-cup-gift-for-dog-lover-cat-lover-personalized-tumbler-cup-mayeaspsm,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/Custom_Pet_Portrait_Cup_Gift_For_Dog_Lover_Cat_Lover_Personalized_Tumbler_Cup_7.jpg?v=1773806611,8
america-250th-anniversary-gifts-for-mom-dad-faux-pattern-personalized-wood-sign-mafd52afx,"America 250th Anniversary Gifts For Mom, Dad Faux Pattern - Personalized Wood Sign","<p>Celebrate love, unity, and patriotism with our finely crafted Personalized Wood Sign, ideal for nodding to America's 250th Anniversary. This custom shaped wood sign, dressed in an elegant faux pattern, offers a wonderful way to create long-lasting memories with family and friends. It's perfect for gift-giving on special occasions such as Independence Day, birthdays, and anniversaries, or for any moment you wish to make extraordinary.</p><p><br></p><p>This America 250th Anniversary gift stands as an embodiment of unity and the spirit of freedom, making it an amazing present for your dearest Mom and Dad. The personal touch adds a layer of warmth, helping to seal bonds of love and togetherness that are as resilient as they come. Your loved ones will adore this token of shared pride and its everyday reminder of your unique bond. Don't miss out on experiencing the joy of giving with this classy wood sign!</p><p><br></p><p><strong>MESSAGE:</strong>America 250th Anniversary.</p><p><br></p><p><strong>PRODUCT DETAILS:</strong></p><ul>
<li>Made of environmentally-friendly fiber wood, covered by superior copperplate paper painting, durable and vivid color. The entire sign is coated to protect against the sun.</li>
<li>Size: 12 inches (30 cm), 14 inches (35 cm), 18 inches (46 cm).</li>
<li>Thickness: 0.5 cm.</li>
<li>Hand washes in cold water (below 30 degrees), no bleach, and hang dry.</li>
<li>Package included: 1 x Wooden Door Sign + 1 x Jute Rope.</li>
<li>It can be used indoors or outdoors. Hang it on the front door or living room wall, over the fireplace, or anywhere according to your decoration idea.</li>
</ul>",Macorner,Wood Sign,"['Custom Shaped Wood Sign', 'Family', 'Friend', 'Hanging Decoration', 'Home & Garden', 'Independence Day']",TRUE,Title,12 inches,PR-IND120301HYEC-UHWS-30CM,32.95,40.95,manual,deny,untracked,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/America_250Th_Anniversary_Gifts_For_Mom_Dad_Faux_Pattern_Personalized_Wood_Sign_1.jpg?v=1773374976,1
america-250th-anniversary-gifts-for-mom-dad-faux-pattern-personalized-wood-sign-mafd52afx,,,,,,,Title,14 inches,PR-IND120301HYEC-UHWS-35CM,39.95,47.95,manual,deny,untracked,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/America_250Th_Anniversary_Gifts_For_Mom_Dad_Faux_Pattern_Personalized_Wood_Sign_2.jpg?v=1773374976,2
america-250th-anniversary-gifts-for-mom-dad-faux-pattern-personalized-wood-sign-mafd52afx,,,,,,,Title,18 inches,PR-IND120301HYEC-UHWS-46CM,45.95,53.95,manual,deny,untracked,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/America_250Th_Anniversary_Gifts_For_Mom_Dad_Faux_Pattern_Personalized_Wood_Sign_3.jpg?v=1773374976,3
america-250th-anniversary-gifts-for-mom-dad-faux-pattern-personalized-wood-sign-mafd52afx,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/America_250Th_Anniversary_Gifts_For_Mom_Dad_Faux_Pattern_Personalized_Wood_Sign_4_bb270061-158e-40f9-8c5b-3a46d98b3301.jpg?v=1773374977,4
proud-us-army-veteran-250th-anniversary-gift-for-mom-dad-personalized-wood-sign-majtriziy,"Proud US Army Veteran 250th Anniversary Gift For Mom, Dad - Personalized Wood Sign","<p>Celebrate your family members who have bravely served in the US Army with this custom shaped wood sign, the ideal showpiece for any home. Designed with a profound artistry, the sign proudly exhibits the text """"Proud US Army Veteran"""". This unique wooden sign, exquisitely fashioned to celebrate the 250th anniversary of our heroes, mirrors the resemblance of unwavering patriotism in every personalized touch. It's a unique gift that will surely delight any veteran dad or grandpa, reinforcing the bonds of love, respect, and shared history.</p><p><br></p><p>This tailor-made symbol of pride and accomplishment is the perfect gift for special occasions such as Independence Day, Veteran's Day, or birthdays. The versatile nature of this gift makes it suitable for any occasion where hearty congratulations or expressions of gratitude are needed. Its potent message pays tribute to the valor of our veterans whilst adding a personal touch that can be cherished forever. So why wait? Honor your loved ones by gifting a personalized symbol of service and commitment, painted not just on wood, but in their hearts as well.</p><p><br></p><p><strong>MESSAGE:</strong>Proud US Army Veteran.</p><p><br></p><p><strong>PRODUCT DETAILS:</strong></p><ul>
<li>Made of environmentally-friendly fiber wood, covered by superior copperplate paper painting, durable and vivid color. The entire sign is coated to protect against the sun.</li>
<li>Size: 12 inches (30 cm), 14 inches (35 cm), 18 inches (46 cm).</li>
<li>Thickness: 0.5 cm.</li>
<li>Hand washes in cold water (below 30 degrees), no bleach, and hang dry.</li>
<li>Package included: 1 x Wooden Door Sign + 1 x Jute Rope.</li>
<li>It can be used indoors or outdoors. Hang it on the front door or living room wall, over the fireplace, or anywhere according to your decoration idea.</li>
</ul>",Macorner,Wood Sign,"['Custom Shaped Wood Sign', 'Dad', 'Family', 'Grandpa', 'Hanging Decoration', 'Home & Garden', 'Independence Day', 'Veteran']",TRUE,Title,12 inches,PR-IND130301HYEC-UHWS-30CM,32.95,40.95,manual,deny,untracked,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/Proud_Us_Army_Veteran_250Th_Anniversary_Gift_For_Mom_Dad_Personalized_Wood_Sign_1.jpg?v=1773375434,1
proud-us-army-veteran-250th-anniversary-gift-for-mom-dad-personalized-wood-sign-majtriziy,,,,,,,Title,14 inches,PR-IND130301HYEC-UHWS-35CM,39.95,47.95,manual,deny,untracked,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/Proud_Us_Army_Veteran_250Th_Anniversary_Gift_For_Mom_Dad_Personalized_Wood_Sign_2.jpg?v=1773375435,2
proud-us-army-veteran-250th-anniversary-gift-for-mom-dad-personalized-wood-sign-majtriziy,,,,,,,Title,18 inches,PR-IND130301HYEC-UHWS-46CM,45.95,53.95,manual,deny,untracked,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/Proud_Us_Army_Veteran_250Th_Anniversary_Gift_For_Mom_Dad_Personalized_Wood_Sign_3.jpg?v=1773375434,3
proud-us-army-veteran-250th-anniversary-gift-for-mom-dad-personalized-wood-sign-majtriziy,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/Proud_Us_Army_Veteran_250Th_Anniversary_Gift_For_Mom_Dad_Personalized_Wood_Sign_4.jpg?v=1773375434,4
my-favorite-people-call-me-grandma-word-search-puzzle-personalized-blanket-manzt10yf,My Favorite People Call Me Grandma Word Search Puzzle - Personalized Blanket,"<p>Introduce the perfect expression of family connection and warmth with our Specialized Blanket! Emblazoned with the distinct message """"My Favorite People Call Me Grandma"""", this Personalized Blanket is not an ordinary one. It's a delightful and playful combination of word search puzzle that is meant to echo the strong bond between the beloved grandma and her family. It's an ideal piece that adds a touch of personality and sentiment to your grandma's home, a constant reminder of her loved ones.</p><p><br></p><p>Perfect for Mother's Day, birthdays, Christmas, anniversaries, or any occasion, this blanket creates unforgettable memories between grandma and her family. Crafted from premium materials, it provides unparalleled comfort, making lounge time more enjoyable and cozy. The puzzle adds a fun twist, becoming an interactive piece to be enjoyed by the whole family. Be it a heartfelt gift or a personal treat for your beloved grandma, this unique blanket is sure to impress. Don't miss out on creating smiles, grab this amazing personalized blanket for your favorite person. Perfectly wrapped, it awaits to be the highlight of your grandmother's day!</p><p><br></p><p><strong>MESSAGE: </strong>My Favorite People Call Me Grandma.</p><p><br></p><p><strong>PRODUCT DETAILS:</strong></p><p><strong>Sherpa Blanket:</strong></p><ul>
<li>Premium Silky Smooth mink front; Premium Fluffy Sherpa backside; Thickness: 1 cm</li>
<li>Full color all over print; Prints edge to edge on one side</li>
<li>Machine wash separately in cold water; Tumble dry on low heat</li>
<li>Do not iron or press with heat; Do not dry clean</li>
</ul><p><br></p><p><strong>Fleece Blanket:</strong></p><ul>
<li>Luxurious, silky, cozy, ideal for snuggling; Thickness: 0.6 cm</li>
<li>Full color all over print; Prints edge to edge on one side</li>
<li>Machine wash separately in cold water; Tumble dry on low heat</li>
<li>Do not iron or press with heat; Do not dry clean</li>
<li>Decoration Type: Sublimation</li>
</ul>",Macorner,Blanket,"['Bedding', 'Blanket', 'Family', 'Grandma', """"Mother's Day""""]",TRUE,Title,"Fleece Blanket / 30"""" x 40""""","PR-GRM120301NAKL-Blanket-30"""" x 40""""",39.95,53.2,manual,deny,untracked,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/My-Favorite-People-Call-Me-Grandma-Word-Search-Puzzle-Personalized-Blanket_1.jpg?v=1773828820,1
my-favorite-people-call-me-grandma-word-search-puzzle-personalized-blanket-manzt10yf,,,,,,,Title,"Fleece Blanket / 50"""" x 60""""","PR-GRM120301NAKL-Blanket-50"""" x 60""""",64.95,73.2,manual,deny,untracked,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/My-Favorite-People-Call-Me-Grandma-Word-Search-Puzzle-Personalized-Blanket_2.jpg?v=1773828820,2
my-favorite-people-call-me-grandma-word-search-puzzle-personalized-blanket-manzt10yf,,,,,,,Title,"Fleece Blanket / 60"""" x 80""""","PR-GRM120301NAKL-Blanket-60"""" x 80""""",74.95,86.5,manual,deny,untracked,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/My-Favorite-People-Call-Me-Grandma-Word-Search-Puzzle-Personalized-Blanket_3.jpg?v=1773828820,3
my-favorite-people-call-me-grandma-word-search-puzzle-personalized-blanket-manzt10yf,,,,,,,Title,"Sherpa Blanket / 50"""" x 60""""","PR-GRM120301NAKL-Sherpa-50"""" x 60""""",69.95,93.0,manual,deny,untracked,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/My-Favorite-People-Call-Me-Grandma-Word-Search-Puzzle-Personalized-Blanket_4.jpg?v=1773828820,4
my-favorite-people-call-me-grandma-word-search-puzzle-personalized-blanket-manzt10yf,,,,,,,Title,"Sherpa Blanket / 60"""" x 80""""","PR-GRM120301NAKL-Sherpa-60"""" x 80""""",79.95,106.0,manual,deny,untracked,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/My_Favorite_People_Call_Me_Grandma_Word_Search_Puzzle_Personalized_Blanket_5_980380b9-bd1b-4609-ad0f-5faaee31d3d2.jpg?v=1773828820,5
