Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Fulfillment Service,Variant Inventory Policy,Variant Gauge,Image Src,Image Position
a-true-friendship-is-a-journey-without-an-end-friendship-gift-personalized-jewelry-dish-ma55oexui,,,,,,,Title,5 PCS,PR-FRI250202NANH-FLOWOP_Shape-JEDIFULL-5P,119.95,149.75,manual,deny,untracked,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/A_True_Friendship_Is_A_Journey_Without_An_End_Friendship_Gift_Personalized_Jewelry_Dish_5.jpg?v=1772078548,5
a-true-friendship-is-a-journey-without-an-end-friendship-gift-personalized-jewelry-dish-ma55oexui,,,,,,,Title,6 PCS,PR-FRI250202NANH-FLOWOP_Shape-JEDIFULL-6P,139.95,179.7,manual,deny,untracked,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/A_True_Friendship_Is_A_Journey_Without_An_End_Friendship_Gift_Personalized_Jewelry_Dish_6.jpg?v=1772078547,6
a-true-friendship-is-a-journey-without-an-end-friendship-gift-personalized-jewelry-dish-ma55oexui,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/A_True_Friendship_Is_A_Journey_Without_An_End_Friendship_Gift_Personalized_Jewelry_Dish_7.jpg?v=1772078547,7
a-true-friendship-is-a-journey-without-an-end-friendship-gift-personalized-jewelry-dish-ma55oexui,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/A_True_Friendship_Is_A_Journey_Without_An_End_Friendship_Gift_Personalized_Jewelry_Dish_8.jpg?v=1772078547,8
a-true-friendship-is-a-journey-without-an-end-friendship-gift-personalized-jewelry-dish-ma55oexui,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/A_True_Friendship_Is_A_Journey_Without_An_End_Friendship_Gift_Personalized_Jewelry_Dish_9.jpg?v=1772078547,9
a-true-friendship-is-a-journey-without-an-end-friendship-gift-personalized-jewelry-dish-ma55oexui,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/A_True_Friendship_Is_A_Journey_Without_An_End_Friendship_Gift_Personalized_Jewelry_Dish_10.jpg?v=1772078547,10
drive-safe-mom-i-woof-you-personalized-car-vent-clip-markvjrfh,Drive Safe Mom I Woof You - Personalized Car Vent Clip,"<p>Showcase your love for your mom and pet with our specially crafted Drive Safe Mom, I Woof You Personalized Car Vent Clip! This adorable Acrylic Car Vent Clip, sporting a heartwarming message, is the perfect embodiment of the bonding between mom and her furry friend. It's an ideal gift to express your sentiment towards your mom and the shared love for your dog.</p>
<p><br></p>
<p>This Car Vent Clip is just what you need to lighten up her day while she is on the move. Tailored for dog lovers, this useful adornment will remind her to drive safe and bring a smile at the same time. It's perfect for birthdays, Christmas, anniversaries or simply as an everyday surprise gift! So, what are you waiting for? Order now and spread the love with our Drive Safe Mom, I Woof You Personalized Car Vent Clip. The joy on her face, every time she hops into her car, will be worth it!</p>
<p><br></p>
<p><strong>MESSAGE:</strong>Drive Safe Mom I Woof You.</p>
<p><br></p>
<p><strong>PRODUCT DETAILS:</strong></p>
<ul>
<li>Material: Made from durable acrylic with vibrant UV printing for long-lasting colors.</li>
<li>Size: Available in 2 inches ( ~5.1cm), 3.5 inches (~8.9 cm), 4.5 inches (~11.5 cm), and 5.5 inches (~14 cm). Please note that dimensions may slightly vary depending on the design.</li>
<li>Thickness: 0.12 inches ( ~ 0.3 cm).</li>
<li>Features:</li>
</ul>
<p style=""""padding-left: 40px;"""">+ DIY Installation Required: Simply peel off the adhesive backing on the included car vent clip and attach it to the back of the acrylic piece. Clip it into your car vent and it’s ready to use.</p>
<p style=""""padding-left: 40px;"""">+ One-sided design.</p>
<ul>
<li>Package Includes: 1 acrylic design piece x 1 black vent clip.</li>
</ul>",Macorner,Car Vent Clip,"['Acrylic Car Vent Clip', 'Car Accessories', 'Dog', 'Pet']",TRUE,Title,2 INCHES,PR-DOG240203VUPG-ACVC-2IN,24.95,33.95,manual,deny,untracked,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/Drive_Safe_Mom_I_Woof_You_Personalized_Car_Vent_Clip_1.jpg?v=1772093433,1
drive-safe-mom-i-woof-you-personalized-car-vent-clip-markvjrfh,,,,,,,Title,3.5 INCHES,PR-DOG240203VUPG-ACVC-3.5IN,28.95,36.95,manual,deny,untracked,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/Drive_Safe_Mom_I_Woof_You_Personalized_Car_Vent_Clip_2.jpg?v=1772093433,2
drive-safe-mom-i-woof-you-personalized-car-vent-clip-markvjrfh,,,,,,,Title,4.5 INCHES,PR-DOG240203VUPG-ACVC-4.5IN,32.95,39.95,manual,deny,untracked,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/Drive_Safe_Mom_I_Woof_You_Personalized_Car_Vent_Clip_3.jpg?v=1772093433,3
drive-safe-mom-i-woof-you-personalized-car-vent-clip-markvjrfh,,,,,,,Title,5.5 INCHES,PR-DOG240203VUPG-ACVC-5.5IN,36.95,42.95,manual,deny,untracked,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/Drive_Safe_Mom_I_Woof_You_Personalized_Car_Vent_Clip_4.jpg?v=1772093432,4
drive-safe-mom-i-woof-you-personalized-car-vent-clip-markvjrfh,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/Drive_Safe_Mom_I_Woof_You_Personalized_Car_Vent_Clip_5.jpg?v=1772093432,5
drive-safe-mom-i-woof-you-personalized-car-vent-clip-markvjrfh,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/Drive_Safe_Mom_I_Woof_You_Personalized_Car_Vent_Clip_6.jpg?v=1772093432,6
family-birth-flower-bouquet-flowers-gift-for-mom-grandma-family-personalized-mug-madnbi9b7,"Family Birth Flower Bouquet Flowers Gift For Mom, Grandma, Family - Personalized Mug","<p>Celebrate family love with our Family Birth Flower Bouquet Flowers Gift For Mom, Grandma, Family – Personalized Mug, a meaningful keepsake designed to warm hearts with every sip. This custom birth flower mug features a beautiful birth month flower bouquet that represents each family member, creating a one-of-a-kind personalized gift for Mom, Grandma, Nana, or any beloved family member. Crafted from durable, high-quality ceramic, this personalized mug is perfect for coffee, tea, and everyday use while adding a sentimental touch to her morning routine. Customize it with names and matching birth flowers to create a unique family flower mug that’s ideal for Mother’s Day gifts, birthday gifts for Mom, Christmas gifts for Grandma, or thoughtful family gifts for any occasion. Whether you’re searching for a personalized flower mug, a birth flower gift for Mom, or a custom family bouquet cup, this personalized mug is a heartfelt reminder of love, connection, and cherished memories.<br><br><strong>MESSAGE</strong>:</p>
<ul>
<li>Mom's Garden.</li>
<li>Mimi's Garden.</li>
<li>Grandma's Garden.</li>
</ul>
<p><strong><br>PRODUCT DETAILS:</strong></p>
<ul>
<li>High-quality ceramic mug</li>
<li>Dishwasher safe</li>
<li>Microwave safe</li>
<li>White gloss 11 oz, 15 oz</li>
</ul>",Macorner,Mug,"['Family', 'Mom', """"Mother's Day"""", 'Mug']",TRUE,Title,Mug / White / 11oz,PR-MOM250201NIHN-11oz-Mug,24.95,34.5,manual,deny,untracked,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/Family_Birth_Flower_Bouquet_Flowers_Gift_For_Mom_Grandma_Family_Personalized_Mug_1.jpg?v=1772080398,1
family-birth-flower-bouquet-flowers-gift-for-mom-grandma-family-personalized-mug-madnbi9b7,,,,,,,Title,Mug / White / 15oz,PR-MOM250201NIHN-15oz-Mug,32.95,39.95,manual,deny,untracked,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/Family_Birth_Flower_Bouquet_Flowers_Gift_For_Mom_Grandma_Family_Personalized_Mug_2.jpg?v=1772080399,2
family-birth-flower-bouquet-flowers-gift-for-mom-grandma-family-personalized-mug-madnbi9b7,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/Family_Birth_Flower_Bouquet_Flowers_Gift_For_Mom_Grandma_Family_Personalized_Mug_3.jpg?v=1772080398,3
family-birth-flower-bouquet-flowers-gift-for-mom-grandma-family-personalized-mug-madnbi9b7,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/Family_Birth_Flower_Bouquet_Flowers_Gift_For_Mom_Grandma_Family_Personalized_Mug_4.jpg?v=1772080398,4
family-birth-flower-bouquet-flowers-gift-for-mom-grandma-family-personalized-mug-madnbi9b7,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/Family_Birth_Flower_Bouquet_Flowers_Gift_For_Mom_Grandma_Family_Personalized_Mug_5.jpg?v=1772080398,5
chickens-coop-farm-fresh-eggs-personalized-wood-sign-maduws7cn,Chicken's Coop Farm Fresh Eggs - Personalized Wood Sign,"<p>Introducing our Chicken's Coop Farm Fresh Eggs Personalized Wood Sign. This one-of-a-kind custom shaped wood creation serves as an ideal decor piece, be it for a homely kitchen or for a rustic farmhouse. Bearing a charming message of fresh farm produce, without directly quoting it, our sign acts as a beacon for those seeking an authentic rural experience. Its unique design and personalized touch resonate with individuals who firmly believe in leading a countryside life.</p><p><br></p><p>Primarily tailor-made for farmers or people with a keen interest in farming, this sign symbolizes the beauty of rural living. It makes an excellent gift, perfect for birthdays, Christmas, anniversaries, or any other special occasion you wish to celebrate with your beloved farmer. A hearty wooden sign with a significant message, serving as a daily enjoyable reminder of their farming passion. Gift this bespoke sign to your friend or loved one and watch their face light up with homely joy! So don't wait, get your personalized farm sign now and add that wholesome country charm to any space.</p><p><br></p><p><strong>MESSAGE:</strong></p><p>Chicken's Coop</p><p>Farm Fresh Eggs.</p><p><br></p><p><strong>PRODUCT DETAILS:</strong></p><ul>
<li>Made of environmentally-friendly fiber wood, covered by superior copperplate paper painting, durable and vivid color. The entire sign is coated to protect against the sun.</li>
<li>Size: 12 inches (30 cm), 14 inches (35 cm), 18 inches (46 cm).</li>
<li>Thickness: 0.5 cm.</li>
<li>Hand washes in cold water (below 30 degrees), no bleach, and hang dry.</li>
<li>Package included: 1 x Wooden Door Sign + 1 x Jute Rope.</li>
<li>It can be used indoors or outdoors. Hang it on the front door or living room wall, over the fireplace, or anywhere according to your decoration idea.</li>
</ul>",Macorner,Wood Sign,"['Custom Shaped Wood Sign', 'Famer', 'Hanging Decoration']",TRUE,Title,12 inches,PR-FAR240202VUPG-UHWS-30CM,32.95,40.95,manual,deny,untracked,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/Chicken_S_Coop_Farm_Fresh_Eggs_Personalized_Wood_Sign_1.jpg?v=1772093106,1
chickens-coop-farm-fresh-eggs-personalized-wood-sign-maduws7cn,,,,,,,Title,14 inches,PR-FAR240202VUPG-UHWS-35CM,39.95,47.95,manual,deny,untracked,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/Chicken_S_Coop_Farm_Fresh_Eggs_Personalized_Wood_Sign_2.jpg?v=1772093106,2
chickens-coop-farm-fresh-eggs-personalized-wood-sign-maduws7cn,,,,,,,Title,18 inches,PR-FAR240202VUPG-UHWS-46CM,45.95,53.95,manual,deny,untracked,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/Chicken_S_Coop_Farm_Fresh_Eggs_Personalized_Wood_Sign_3.jpg?v=1772093106,3
chickens-coop-farm-fresh-eggs-personalized-wood-sign-maduws7cn,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/Chicken_S_Coop_Farm_Fresh_Eggs_Personalized_Wood_Sign_4.jpg?v=1772093106,4
dear-person-behind-me-you-matter-personalized-shirt-ma5y0d8gi,Dear Person Behind Me You Matter - Personalized Shirt,"<p>Presenting our delightful Double-Sided Print Shirt with the exclusive """"Dear Person Behind Me You Matter"""" design. The shirt oozes with a message that emphasizes bonding and resemblance, subtly reminding the wearer and the followers about the value they bring to this world. This shirt, made for self-gifting, resonates with the love we should have for ourselves.</p><p><br></p><p>Perfect for birthdays, Christmas, anniversaries, or any occasion where you need a little boost of self-love. This unique shirt materializes the unseen bond between one human to another, making it a thoughtful gift for anyone in need of affection. Enjoy the comfortable fabric and profound message that adds a slice of positivity to everyday life. Seize the chance to spread love and goodwill - make this one-of-a-kind shirt your choice of self-gift today.</p><p><br></p><p><strong>MESSAGE:</strong></p><p>Dear Person Behind Me:</p><p>The World Is A Better Place With You In It. Lots Of Love. </p><p>- The Person In Front Of You.</p><p><br></p><p><strong>PRODUCT DETAILS:</strong></p><ul>
<li>100% cotton (99% for ash/grey colors, 50% for hoodie)</li>
<li>Decoration type: Digital Print</li>
</ul>",Macorner,Shirt,"['Self Gift', 'Shirt', 'Tops']",TRUE,Title,Pullover Hoodie / White / S,PR-SGT240202TVTX-2SIDES-Pullover Hoodie-S-White,49.95,59.95,manual,deny,untracked,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/Dear_Person_Behind_Me_You_Matter_Personalized_Shirt_1.jpg?v=1772090591,1
dear-person-behind-me-you-matter-personalized-shirt-ma5y0d8gi,,,,,,,Title,Pullover Hoodie / White / M,PR-SGT240202TVTX-2SIDES-Pullover Hoodie-M-White,49.95,59.95,manual,deny,untracked,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/Dear_Person_Behind_Me_You_Matter_Personalized_Shirt_2.jpg?v=1772090590,2
dear-person-behind-me-you-matter-personalized-shirt-ma5y0d8gi,,,,,,,Title,Pullover Hoodie / White / L,PR-SGT240202TVTX-2SIDES-Pullover Hoodie-L-White,49.95,59.95,manual,deny,untracked,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/Dear_Person_Behind_Me_You_Matter_Personalized_Shirt_3.jpg?v=1772090591,3
dear-person-behind-me-you-matter-personalized-shirt-ma5y0d8gi,,,,,,,Title,Pullover Hoodie / White / XL,PR-SGT240202TVTX-2SIDES-Pullover Hoodie-XL-White,49.95,59.95,manual,deny,untracked,https://cdn.shopify.com/s/files/1/0626/0421/4428/files/Dear_Person_Behind_Me_You_Matter_Personalized_Shirt_4.jpg?v=1772090591,4
dear-person-behind-me-you-matter-personalized-shirt-ma5y0d8gi,,,,,,,Title,Pullover Hoodie / White / 2XL,PR-SGT240202TVTX-2SIDES-Pullover Hoodie-2XL-White,49.95,59.95,manual,deny,untracked,,
dear-person-behind-me-you-matter-personalized-shirt-ma5y0d8gi,,,,,,,Title,Pullover Hoodie / White / 3XL,PR-SGT240202TVTX-2SIDES-Pullover Hoodie-3XL-White,51.95,61.95,manual,deny,untracked,,
dear-person-behind-me-you-matter-personalized-shirt-ma5y0d8gi,,,,,,,Title,Pullover Hoodie / White / 4XL,PR-SGT240202TVTX-2SIDES-Pullover Hoodie-4XL-White,52.95,62.95,manual,deny,untracked,,
dear-person-behind-me-you-matter-personalized-shirt-ma5y0d8gi,,,,,,,Title,Pullover Hoodie / White / 5XL,PR-SGT240202TVTX-2SIDES-Pullover Hoodie-5XL-White,52.95,62.95,manual,deny,untracked,,
dear-person-behind-me-you-matter-personalized-shirt-ma5y0d8gi,,,,,,,Title,Pullover Hoodie / Sport Grey / S,PR-SGT240202TVTX-2SIDES-Pullover Hoodie-S-Sport Grey,49.95,59.95,manual,deny,untracked,,
dear-person-behind-me-you-matter-personalized-shirt-ma5y0d8gi,,,,,,,Title,Pullover Hoodie / Sport Grey / M,PR-SGT240202TVTX-2SIDES-Pullover Hoodie-M-Sport Grey,49.95,59.95,manual,deny,untracked,,
dear-person-behind-me-you-matter-personalized-shirt-ma5y0d8gi,,,,,,,Title,Pullover Hoodie / Sport Grey / L,PR-SGT240202TVTX-2SIDES-Pullover Hoodie-L-Sport Grey,49.95,59.95,manual,deny,untracked,,
dear-person-behind-me-you-matter-personalized-shirt-ma5y0d8gi,,,,,,,Title,Pullover Hoodie / Sport Grey / XL,PR-SGT240202TVTX-2SIDES-Pullover Hoodie-XL-Sport Grey,49.95,59.95,manual,deny,untracked,,
dear-person-behind-me-you-matter-personalized-shirt-ma5y0d8gi,,,,,,,Title,Pullover Hoodie / Sport Grey / 2XL,PR-SGT240202TVTX-2SIDES-Pullover Hoodie-2XL-Sport Grey,49.95,59.95,manual,deny,untracked,,
dear-person-behind-me-you-matter-personalized-shirt-ma5y0d8gi,,,,,,,Title,Pullover Hoodie / Sport Grey / 3XL,PR-SGT240202TVTX-2SIDES-Pullover Hoodie-3XL-Sport Grey,51.95,61.95,manual,deny,untracked,,
dear-person-behind-me-you-matter-personalized-shirt-ma5y0d8gi,,,,,,,Title,Pullover Hoodie / Sport Grey / 4XL,PR-SGT240202TVTX-2SIDES-Pullover Hoodie-4XL-Sport Grey,52.95,62.95,manual,deny,untracked,,
dear-person-behind-me-you-matter-personalized-shirt-ma5y0d8gi,,,,,,,Title,Pullover Hoodie / Sport Grey / 5XL,PR-SGT240202TVTX-2SIDES-Pullover Hoodie-5XL-Sport Grey,52.95,62.95,manual,deny,untracked,,
dear-person-behind-me-you-matter-personalized-shirt-ma5y0d8gi,,,,,,,Title,Pullover Hoodie / Light Pink / S,PR-SGT240202TVTX-2SIDES-Pullover Hoodie-S-Light Pink,49.95,59.95,manual,deny,untracked,,
dear-person-behind-me-you-matter-personalized-shirt-ma5y0d8gi,,,,,,,Title,Pullover Hoodie / Light Pink / M,PR-SGT240202TVTX-2SIDES-Pullover Hoodie-M-Light Pink,49.95,59.95,manual,deny,untracked,,
dear-person-behind-me-you-matter-personalized-shirt-ma5y0d8gi,,,,,,,Title,Pullover Hoodie / Light Pink / L,PR-SGT240202TVTX-2SIDES-Pullover Hoodie-L-Light Pink,49.95,59.95,manual,deny,untracked,,
dear-person-behind-me-you-matter-personalized-shirt-ma5y0d8gi,,,,,,,Title,Pullover Hoodie / Light Pink / XL,PR-SGT240202TVTX-2SIDES-Pullover Hoodie-XL-Light Pink,49.95,59.95,manual,deny,untracked,,
dear-person-behind-me-you-matter-personalized-shirt-ma5y0d8gi,,,,,,,Title,Pullover Hoodie / Light Pink / 2XL,PR-SGT240202TVTX-2SIDES-Pullover Hoodie-2XL-Light Pink,49.95,59.95,manual,deny,untracked,,
dear-person-behind-me-you-matter-personalized-shirt-ma5y0d8gi,,,,,,,Title,Pullover Hoodie / Light Pink / 3XL,PR-SGT240202TVTX-2SIDES-Pullover Hoodie-3XL-Light Pink,51.95,61.95,manual,deny,untracked,,
dear-person-behind-me-you-matter-personalized-shirt-ma5y0d8gi,,,,,,,Title,Pullover Hoodie / Light Pink / 4XL,PR-SGT240202TVTX-2SIDES-Pullover Hoodie-4XL-Light Pink,52.95,62.95,manual,deny,untracked,,
dear-person-behind-me-you-matter-personalized-shirt-ma5y0d8gi,,,,,,,Title,Pullover Hoodie / Light Pink / 5XL,PR-SGT240202TVTX-2SIDES-Pullover Hoodie-5XL-Light Pink,52.95,62.95,manual,deny,untracked,,
